Student_id,Course_id,Grade
102201019,59,B
102201019,60,A
102201019,191,I
102201019,192,B
102201019,193,A
102201019,194,C
102201019,121,B
102201019,122,B
102201020,1,D
102201020,31,B
102201020,32,B
102201020,33,S
102201020,34,A
102201020,35,B
102201020,36,F
102201020,37,A
102201020,38,C
102201020,39,S
102201020,40,A
102201020,41,A
102201020,42,S
102201020,43,B
102201020,44,I
102201020,45,A
102201020,46,B
102201020,47,S
102201020,48,A
102201020,49,S
102201020,50,A
102201020,51,B
102201020,52,S
102201020,53,S
102201020,54,E
102201020,55,C
102201020,56,A
102201020,57,A
102201020,58,B
102201020,59,A
102201020,60,B
102201020,191,B
102201020,192,B
102201020,193,A
102201020,194,B
102201020,121,A
102201020,122,A
102201021,1,S
102201021,31,C
102201021,32,B
102201021,33,B
102201021,34,E
102201021,35,C
102201021,36,B
102201021,37,A
102201021,38,S
102201021,39,A
102201021,40,B
102201021,41,I
102201021,42,C
102201021,43,B
102201021,44,C
102201021,45,A
102201021,46,B
102201021,47,B
102201021,48,B
102201021,49,B
102201021,50,A
102201021,51,B
102201021,52,C
102201021,53,B
102201021,54,B
102201021,55,B
102201021,56,C
102201021,57,S
102201021,58,B
102201021,59,S
102201021,60,B
102201021,191,I
102201021,192,D
102201021,193,S
102201021,194,A
102201021,121,A
102201021,122,B
102201022,1,B
102201022,31,A
102201022,32,B
102201022,33,S
102201022,34,A
102201022,35,C
102201022,36,B
102201022,37,D
102201022,38,A
102201022,39,B
102201022,40,A
102201022,41,B
102201022,42,S
102201022,43,A
102201022,44,A
102201022,45,B
102201022,46,D
102201022,47,B
102201022,48,A
102201022,49,B
102201022,50,C
102201022,51,B
102201022,52,B
102201022,53,S
102201022,54,S
102201022,55,I
102201022,56,B
102201022,57,A
102201022,58,B
102201022,59,C
102201022,60,B
102201022,191,B
102201022,192,S
102201022,193,A
102201022,194,B
102201022,121,B
102201022,122,I
102201023,1,B
102201023,31,C
102201023,32,C
102201023,33,S
102201023,34,B
102201023,35,S
102201023,36,A
102201023,37,A
102201023,38,B
102201023,39,A
102201023,40,D
102201023,41,S
102201023,42,A
102201023,43,I
102201023,44,A
102201023,45,B
102201023,46,S
102201023,47,E
102201023,48,A
102201023,49,C
102201023,50,A
102201023,51,B
102201023,52,B
102201023,53,B
102201023,54,B
102201023,55,S
102201023,56,B
102201023,57,D
102201023,58,B
102201023,59,E
102201023,60,B
102201023,191,A
102201023,192,C
102201023,193,B
102201023,194,A
102201023,121,D
102201023,122,B
102201024,1,B
102201024,31,S
102201024,32,S
102201024,33,B
102201024,34,A
102201024,35,A
102201024,36,A
102201024,37,B
102201024,38,I
102201024,39,A
102201024,40,S
102201024,41,I
102201024,42,A
102201024,43,E
102201024,44,A
102201024,45,D
102201024,46,C
102201024,47,S
102201024,48,B
102201024,49,F
102201024,50,A
102201024,51,D
102201024,52,B
102201024,53,B
102201024,54,A
102201024,55,B
102201024,56,S
102201024,57,A
102201024,58,C
102201024,59,B
102201024,60,A
102201024,191,A
102201024,192,B
102201024,193,A
102201024,194,S
102201024,121,B
102201024,122,B
102201025,1,B
102201025,31,A
102201025,32,A
102201025,33,A
102201025,34,A
102201025,35,I
102201025,36,B
102201025,37,A
102201025,38,B
102201025,39,B
102201025,40,B
102201025,41,A
102201025,42,B
102201025,43,B
102201025,44,S
102201025,45,A
102201025,46,B
102201025,47,C
102201025,48,A
102201025,49,A
102201025,50,S
102201025,51,S
102201025,52,S
102201025,53,A
102201025,54,B
102201025,55,S
102201025,56,B
102201025,57,B
102201025,58,B
102201025,59,B
102201025,60,B
102201025,191,A
102201025,192,B
102201025,193,A
102201025,194,E
102201025,121,A
102201025,122,B
102301001,1,A
102301001,31,A
102301001,32,S
102301001,33,C
102301001,34,C
102301001,35,A
102301001,36,A
102301001,37,A
102301001,38,B
102301001,39,B
102301001,40,A
102301001,41,B
102301001,42,B
102301001,51,S
102301001,52,A
102301001,53,A
102301001,54,C
102301001,55,B
102301001,56,B
102301001,59,B
102301001,191,B
102301001,192,B
102301001,193,B
102301001,194,B
102301001,121,S
102301001,122,A
102301002,1,S
102301002,31,S
102301002,32,B
102301002,33,B
102301002,34,A
102301002,35,A
102301002,36,B
102301002,37,S
102301002,38,B
102301002,39,E
102301002,40,A
102301002,41,A
102301002,42,S
102301002,51,A
102301002,52,A
102301002,53,B
102301002,54,D
102301002,55,S
102301002,56,C
102301002,59,S
102301002,191,B
102301002,192,I
102301002,193,C
102301002,194,A
102301002,121,S
102301002,122,C
102301003,1,B
102301003,31,A
102301003,32,C
102301003,33,A
102301003,34,B
102301003,35,B
102301003,36,A
102301003,37,B
102301003,38,S
102301003,39,B
102301003,40,A
102301003,41,B
102301003,42,A
102301003,51,A
102301003,52,C
102301003,53,S
102301003,54,B
102301003,55,C
102301003,56,I
102301003,59,S
102301003,191,B
102301003,192,A
102301003,193,A
102301003,194,E
102301003,121,S
102301003,122,S
102301004,1,A
102301004,31,A
102301004,32,S
102301004,33,C
102301004,34,B
102301004,35,I
102301004,36,B
102301004,37,A
102301004,38,B
102301004,39,S
102301004,40,B
102301004,41,D
102301004,42,B
102301004,51,A
102301004,52,A
102301004,53,D
102301004,54,A
102301004,55,E
102301004,56,B
102301004,59,I
102301004,191,A
102301004,192,A
102301004,193,A
102301004,194,C
102301004,121,S
102301004,122,S
102301005,1,B
102301005,31,A
102301005,32,C
102301005,33,A
102301005,34,B
102301005,35,A
102301005,36,B
102301005,37,S
102301005,38,A
102301005,39,B
102301005,40,A
102301005,41,B
102301005,42,S
102301005,51,S
102301005,52,B
102301005,53,A
102301005,54,B
102301005,55,C
102301005,56,B
102301005,59,C
102301005,191,E
102301005,192,B
102301005,193,C
102301005,194,S
102301005,121,B
102301005,122,A
102301006,1,S
102301006,31,B
102301006,32,S
102301006,33,D
102301006,34,F
102301006,35,S
102301006,36,A
102301006,37,B
102301006,38,A
102301006,39,B
102301006,40,A
102301006,41,B
102301006,42,A
102301006,51,A
102301006,52,S
102301006,53,B
102301006,54,A
102301006,55,B
102301006,56,B
102301006,59,A
102301006,191,B
102301006,192,A
102301006,193,B
102301006,194,D
102301006,121,A
102301006,122,D
102301007,1,A
102301007,31,D
102301007,32,B
102301007,33,C
102301007,34,B
102301007,35,C
102301007,36,S
102301007,37,S
102301007,38,C
102301007,39,A
102301007,40,D
102301007,41,E
102301007,42,F
102301007,51,B
102301007,52,S
102301007,53,A
102301007,54,S
102301007,55,B
102301007,56,D
102301007,59,B
102301007,191,B
102301007,192,A
102301007,193,B
102301007,194,S
102301007,121,A
102301007,122,S
102301008,1,S
102301008,31,A
102301008,32,C
102301008,33,B
102301008,34,D
102301008,35,B
102301008,36,E
102301008,37,F
102301008,38,A
102301008,39,B
102301008,40,A
102301008,41,A
102301008,42,C
102301008,51,S
102301008,52,C
102301008,53,S
102301008,54,B
102301008,55,B
102301008,56,B
102301008,59,B
102301008,191,B
102301008,192,B
102301008,193,B
102301008,194,B
102301008,121,B
102301008,122,D
102301009,1,D
102301009,31,A
102301009,32,A
102301009,33,C
102301009,34,I
102301009,35,A
102301009,36,B
102301009,37,D
102301009,38,B
102301009,39,B
102301009,40,B
102301009,41,B
102301009,42,A
102301009,51,C
102301009,52,B
102301009,53,S
102301009,54,A
102301009,55,B
102301009,56,A
102301009,59,B
102301009,191,B
102301009,192,B
102301009,193,B
102301009,194,S
102301009,121,B
102301009,122,B
102301010,1,S
102301010,31,A
102301010,32,C
102301010,33,A
102301010,34,B
102301010,35,A
102301010,36,S
102301010,37,C
102301010,38,B
102301010,39,A
102301010,40,A
102301010,41,A
102301010,42,A
102301010,51,B
102301010,52,B
102301010,53,A
102301010,54,B
102301010,55,B
102301010,56,B
102301010,59,S
102301010,191,A
102301010,192,A
102301010,193,A
102301010,194,B
102301010,121,B
102301010,122,B
102301011,1,A
102301011,31,B
102301011,32,C
102301011,33,S
102301011,34,B
102301011,35,A
102301011,36,B
102301011,37,E
102301011,38,C
102301011,39,B
102301011,40,S
102301011,41,S
102301011,42,B
102301011,51,B
102301011,52,A
102301011,53,D
102301011,54,B
102301011,55,S
102301011,56,A
102301011,59,S
102301011,191,A
102301011,192,S
102301011,193,S
102301011,194,A
102301011,121,S
102301011,122,A
102301012,1,B
102301012,31,C
102301012,32,A
102301012,33,B
102301012,34,B
102301012,35,A
102301012,36,B
102301012,37,B
102301012,38,A
102301012,39,B
102301012,40,B
102301012,41,B
102301012,42,A
102301012,51,C
102301012,52,B
102301012,53,S
102301012,54,A
102301012,55,B
102301012,56,B
102301012,59,A
102301012,191,A
102301012,192,S
102301012,193,B
102301012,194,B
102301012,121,E
102301012,122,B
102301013,1,A
102301013,31,A
102301013,32,S
102301013,33,S
102301013,34,B
102301013,35,A
102301013,36,F
102301013,37,A
102301013,38,C
102301013,39,A
102301013,40,B
102301013,41,B
102301013,42,C
102301013,51,S
102301013,52,B
102301013,53,A
102301013,54,C
102301013,55,S
102301013,56,D
102301013,59,B
102301013,191,S
102301013,192,B
102301013,193,B
102301013,194,B
102301013,121,B
102301013,122,S
102301014,1,C
102301014,31,S
102301014,32,A
102301014,33,B
102301014,34,S
102301014,35,S
102301014,36,A
102301014,37,B
102301014,38,C
102301014,39,B
102301014,40,B
102301014,41,C
102301014,42,S
102301014,51,C
102301014,52,C
102301014,53,B
102301014,54,C
102301014,55,A
102301014,56,A
102301014,59,A
102301014,191,B
102301014,192,A
102301014,193,S
102301014,194,B
102301014,121,A
102301014,122,C
102301015,1,A
102301015,31,S
102301015,32,S
102301015,33,A
102301015,34,S
102301015,35,B
102301015,36,B
102301015,37,A
102301015,38,B
102301015,39,A
102301015,40,D
102301015,41,B
102301015,42,B
102301015,51,B
102301015,52,B
102301015,53,A
102301015,54,A
102301015,55,B
102301015,56,A
102301015,59,A
102301015,191,A
102301015,192,D
102301015,193,B
102301015,194,S
102301015,121,A
102301015,122,A
102301016,1,D
102301016,31,C
102301016,32,S
102301016,33,S
102301016,34,C
102301016,35,B
102301016,36,A
102301016,37,S
102301016,38,D
102301016,39,A
102301016,40,S
102301016,41,B
102301016,42,B
102301016,51,C
102301016,52,B
102301016,53,S
102301016,54,S
102301016,55,D
102301016,56,B
102301016,59,A
102301016,191,B
102301016,192,B
102301016,193,A
102301016,194,A
102301016,121,S
102301016,122,B
102301017,1,A
102301017,31,C
102301017,32,B
102301017,33,B
102301017,34,B
102301017,35,A
102301017,36,A
102301017,37,S
102301017,38,A
102301017,39,B
102301017,40,C
102301017,41,A
102301017,42,B
102301017,51,E
102301017,52,B
102301017,53,B
102301017,54,A
102301017,55,B
102301017,56,I
102301017,59,B
102301017,191,D
102301017,192,A
102301017,193,A
102301017,194,C
102301017,121,B
102301017,122,C
102301018,1,B
102301018,31,A
102301018,32,B
102301018,33,A
102301018,34,A
102301018,35,B
102301018,36,A
102301018,37,S
102301018,38,B
102301018,39,A
102301018,40,D
102301018,41,B
102301018,42,B
102301018,51,A
102301018,52,B
102301018,53,S
102301018,54,A
102301018,55,C
102301018,56,A
102301018,59,B
102301018,191,B
102301018,192,A
102301018,193,C
102301018,194,A
102301018,121,B
102301018,122,B
102301019,1,A
102301019,31,C
102301019,32,B
102301019,33,B
102301019,34,C
102301019,35,D
102301019,36,B
102301019,37,A
102301019,38,A
102301019,39,S
102301019,40,C
102301019,41,A
102301019,42,C
102301019,51,D
102301019,52,A
102301019,53,D
102301019,54,S
102301019,55,C
102301019,56,B
102301019,59,B
102301019,191,I
102301019,192,A
102301019,193,B
102301019,194,A
102301019,121,B
102301019,122,B
102301020,1,C
102301020,31,B
102301020,32,B
102301020,33,B
102301020,34,A
102301020,35,D
102301020,36,A
102301020,37,A
102301020,38,A
102301020,39,S
102301020,40,B
102301020,41,B
102301020,42,B
102301020,51,E
102301020,52,B
102301020,53,S
102301020,54,F
102301020,55,A
102301020,56,B
102301020,59,A
102301020,191,B
102301020,192,B
102301020,193,S
102301020,194,B
102301020,121,S
102301020,122,B
102301021,1,A
102301021,31,A
102301021,32,E
102301021,33,S
102301021,34,F
102301021,35,A
102301021,36,D
102301021,37,D
102301021,38,A
102301021,39,B
102301021,40,B
102301021,41,A
102301021,42,S
102301021,51,C
102301021,52,A
102301021,53,B
102301021,54,B
102301021,55,B
102301021,56,C
102301021,59,A
102301021,191,B
102301021,192,B
102301021,193,B
102301021,194,D
102301021,121,B
102301021,122,C
102301022,1,C
102301022,31,A
102301022,32,A
102301022,33,E
102301022,34,A
102301022,35,B
102301022,36,D
102301022,37,B
102301022,38,D
102301022,39,B
102301022,40,A
102301022,41,C
102301022,42,B
102301022,51,C
102301022,52,B
102301022,53,S
102301022,54,S
102301022,55,D
102301022,56,A
102301022,59,S
102301022,191,B
102301022,192,C
102301022,193,S
102301022,194,S
102301022,121,A
102301022,122,A
102301023,1,A
102301023,31,E
102301023,32,A
102301023,33,A
102301023,34,A
102301023,35,E
102301023,36,A
102301023,37,A
102301023,38,B
102301023,39,A
102301023,40,B
102301023,41,C
102301023,42,C
102301023,51,B
102301023,52,A
102301023,53,S
102301023,54,B
102301023,55,B
102301023,56,D
102301023,59,E
102301023,191,B
102301023,192,A
102301023,193,B
102301023,194,B
102301023,121,B
102301023,122,D
102301024,1,A
102301024,31,A
102301024,32,A
102301024,33,B
102301024,34,A
102301024,35,B
102301024,36,S
102301024,37,A
102301024,38,C
102301024,39,I
102301024,40,B
102301024,41,A
102301024,42,D
102301024,51,B
102301024,52,A
102301024,53,S
102301024,54,B
102301024,55,A
102301024,56,A
102301024,59,S
102301024,191,B
102301024,192,A
102301024,193,B
102301024,194,B
102301024,121,A
102301024,122,S
102301025,1,A
102301025,31,B
102301025,32,B
102301025,33,B
102301025,34,B
102301025,35,A
102301025,36,C
102301025,37,B
102301025,38,S
102301025,39,B
102301025,40,B
102301025,41,A
102301025,42,E
102301025,51,A
102301025,52,B
102301025,53,A
102301025,54,C
102301025,55,A
102301025,56,A
102301025,59,B
102301025,191,B
102301025,192,S
102301025,193,S
102301025,194,S
102301025,121,C
102301025,122,S
102401001,1,B
102401001,15,B
102401001,149,C
102401001,31,S
102401001,32,A
102401001,33,B
102401001,34,A
102401001,35,A
102401001,36,S
102401001,159,C
102401001,177,B
102401001,51,B
102401001,52,A
102401001,54,B
102401001,59,S
102401001,191,B
102401001,192,B
102401001,193,A
102401001,194,B
102401001,78,B
102401001,116,A
102401001,121,A
102401001,122,A
102401002,1,B
102401002,130,S
102401002,9,A
102401002,149,B
102401002,31,A
102401002,32,C
102401002,33,A
102401002,34,B
102401002,35,B
102401002,36,B
102401002,165,D
102401002,167,I
102401002,51,A
102401002,52,S
102401002,59,B
102401002,191,B
102401002,192,S
102401002,193,S
102401002,194,S
102401002,109,A
102401002,111,A
102401002,121,B
102401002,122,B
102401003,1,S
102401003,131,D
102401003,31,C
102401003,32,B
102401003,33,S
102401003,34,B
102401003,35,A
102401003,36,A
102401003,168,S
102401003,51,F
102401003,52,C
102401003,181,A
102401003,59,B
102401003,191,A
102401003,192,B
102401003,193,S
102401003,194,S
102401003,69,B
102401003,73,B
102401003,107,A
102401003,108,A
102401003,121,S
102401003,122,B
102401004,1,C
102401004,6,A
102401004,18,C
102401004,150,B
102401004,31,A
102401004,32,A
102401004,33,B
102401004,34,A
102401004,35,S
102401004,36,S
102401004,51,A
102401004,52,E
102401004,55,B
102401004,184,B
102401004,59,B
102401004,191,D
102401004,192,A
102401004,193,B
102401004,194,S
102401004,101,S
102401004,103,A
102401004,121,C
102401004,122,A
102401005,1,A
102401005,8,A
102401005,11,B
102401005,158,C
102401005,31,B
102401005,32,A
102401005,33,S
102401005,34,B
102401005,35,S
102401005,36,A
102401005,159,A
102401005,51,A
102401005,52,A
102401005,182,S
102401005,59,A
102401005,60,S
102401005,191,S
102401005,192,A
102401005,193,B
102401005,194,B
102401005,68,S
102401005,121,B
102401005,122,A
102401006,1,A
102401006,146,S
102401006,28,S
102401006,31,A
102401006,32,S
102401006,33,B
102401006,34,B
102401006,35,B
102401006,36,A
102401006,40,D
102401006,51,A
102401006,52,F
102401006,181,S
102401006,55,B
102401006,59,B
102401006,191,B
102401006,192,A
102401006,193,B
102401006,194,B
102401006,77,C
102401006,87,B
102401006,121,S
102401006,122,B
102401007,1,D
102401007,129,C
102401007,132,S
102401007,30,B
102401007,31,I
102401007,32,A
102401007,33,S
102401007,34,B
102401007,35,A
102401007,36,A
102401007,169,A
102401007,44,A
102401007,51,A
102401007,52,C
102401007,59,C
102401007,190,B
102401007,191,B
102401007,192,A
102401007,193,S
102401007,194,B
102401007,120,B
102401007,121,A
102401007,122,B
102401008,1,S
102401008,9,B
102401008,138,A
102401008,24,A
102401008,31,A
102401008,32,B
102401008,33,D
102401008,34,B
102401008,35,A
102401008,36,S
102401008,40,S
102401008,51,C
102401008,52,C
102401008,54,A
102401008,59,C
102401008,191,A
102401008,192,A
102401008,193,D
102401008,194,B
102401008,85,S
102401008,99,B
102401008,121,B
102401008,122,B
102401009,1,D
102401009,31,S
102401009,32,A
102401009,33,A
102401009,34,B
102401009,35,A
102401009,36,A
102401009,169,B
102401009,177,A
102401009,49,S
102401009,51,A
102401009,52,A
102401009,54,A
102401009,57,B
102401009,59,A
102401009,191,C
102401009,192,B
102401009,193,B
102401009,194,S
102401009,72,S
102401009,115,A
102401009,121,A
102401009,122,C
102401010,1,A
102401010,17,B
102401010,28,B
102401010,158,B
102401010,31,D
102401010,32,S
102401010,33,S
102401010,34,B
102401010,35,A
102401010,36,B
102401010,170,B
102401010,51,S
102401010,52,A
102401010,59,B
102401010,191,B
102401010,192,C
102401010,193,A
102401010,194,A
102401010,75,A
102401010,98,B
102401010,101,A
102401010,121,C
102401010,122,A
102401011,128,C
102401011,1,B
102401011,7,A
102401011,31,A
102401011,32,S
102401011,33,C
102401011,34,B
102401011,35,B
102401011,36,S
102401011,160,A
102401011,43,A
102401011,51,D
102401011,52,A
102401011,179,A
102401011,59,S
102401011,191,D
102401011,192,B
102401011,193,B
102401011,194,B
102401011,67,S
102401011,88,S
102401011,121,C
102401011,122,A
102401012,1,A
102401012,19,C
102401012,153,A
102401012,158,A
102401012,31,B
102401012,32,S
102401012,33,A
102401012,34,I
102401012,35,S
102401012,36,B
102401012,51,B
102401012,52,S
102401012,179,B
102401012,59,S
102401012,191,A
102401012,192,B
102401012,193,A
102401012,194,C
102401012,101,B
102401012,110,E
102401012,115,B
102401012,121,D
102401012,122,D
102401013,128,B
102401013,1,B
102401013,149,E
102401013,154,B
102401013,155,A
102401013,31,C
102401013,32,A
102401013,33,C
102401013,34,B
102401013,35,D
102401013,36,B
102401013,175,B
102401013,51,A
102401013,52,F
102401013,59,A
102401013,60,A
102401013,191,C
102401013,192,B
102401013,193,B
102401013,194,B
102401013,89,S
102401013,121,B
102401013,122,S
102401014,1,S
102401014,31,A
102401014,32,S
102401014,33,S
102401014,34,S
102401014,35,A
102401014,36,D
102401014,160,B
102401014,50,S
102401014,51,B
102401014,52,A
102401014,179,A
102401014,54,B
102401014,56,A
102401014,59,B
102401014,191,D
102401014,192,A
102401014,193,B
102401014,194,A
102401014,80,B
102401014,105,A
102401014,121,A
102401014,122,A
102401015,1,A
102401015,133,B
102401015,9,A
102401015,26,B
102401015,27,S
102401015,158,I
102401015,31,A
102401015,32,D
102401015,33,B
102401015,34,A
102401015,35,B
102401015,36,B
102401015,51,S
102401015,52,A
102401015,53,A
102401015,59,A
102401015,191,C
102401015,192,B
102401015,193,A
102401015,194,A
102401015,72,C
102401015,121,B
102401015,122,A
102401016,1,E
102401016,19,S
102401016,31,A
102401016,32,B
102401016,33,S
102401016,34,S
102401016,35,A
102401016,36,A
102401016,37,B
102401016,38,C
102401016,165,B
102401016,174,C
102401016,175,S
102401016,51,A
102401016,52,S
102401016,184,S
102401016,59,S
102401016,191,B
102401016,192,A
102401016,193,A
102401016,194,B
102401016,121,C
102401016,122,I
102401017,1,A
102401017,10,E
102401017,27,A
102401017,30,S
102401017,31,A
102401017,32,A
102401017,33,A
102401017,34,B
102401017,35,F
102401017,36,A
102401017,51,B
102401017,52,B
102401017,54,B
102401017,59,A
102401017,191,S
102401017,192,S
102401017,193,B
102401017,194,A
102401017,86,B
102401017,97,C
102401017,110,A
102401017,121,A
102401017,122,C
102401018,1,B
102401018,133,B
102401018,11,A
102401018,150,S
102401018,31,S
102401018,32,E
102401018,33,B
102401018,34,A
102401018,35,A
102401018,36,S
102401018,178,A
102401018,51,B
102401018,52,B
102401018,186,D
102401018,59,B
102401018,191,A
102401018,192,A
102401018,193,B
102401018,194,A
102401018,73,S
102401018,111,A
102401018,121,A
102401018,122,A
102401019,1,B
102401019,20,C
102401019,25,S
102401019,31,S
102401019,32,S
102401019,33,D
102401019,34,A
102401019,35,A
102401019,36,B
102401019,162,A
102401019,174,B
102401019,51,A
102401019,52,C
102401019,59,B
102401019,191,E
102401019,192,A
102401019,193,A
102401019,194,S
102401019,73,S
102401019,79,S
102401019,109,A
102401019,121,A
102401019,122,B
102401020,1,B
102401020,20,B
102401020,21,S
102401020,148,B
102401020,25,B
102401020,31,B
102401020,32,A
102401020,33,B
102401020,34,B
102401020,35,B
102401020,36,A
102401020,160,C
102401020,46,A
102401020,51,A
102401020,52,B
102401020,59,B
102401020,191,B
102401020,192,B
102401020,193,C
102401020,194,A
102401020,116,A
102401020,121,I
102401020,122,S
102401021,1,B
102401021,11,S
102401021,16,A
102401021,24,D
102401021,158,A
102401021,31,B
102401021,32,S
102401021,33,A
102401021,34,B
102401021,35,D
102401021,36,A
102401021,46,B
102401021,51,A
102401021,52,B
102401021,59,B
102401021,191,C
102401021,192,A
102401021,193,A
102401021,194,B
102401021,67,B
102401021,72,C
102401021,121,S
102401021,122,E
102401022,1,C
102401022,7,B
102401022,14,F
102401022,19,A
102401022,151,B
102401022,31,B
102401022,32,A
102401022,33,C
102401022,34,A
102401022,35,A
102401022,36,S
102401022,51,B
102401022,52,B
102401022,54,B
102401022,59,B
102401022,191,C
102401022,192,B
102401022,193,A
102401022,194,B
102401022,84,S
102401022,107,B
102401022,121,D
102401022,122,C
102401023,1,B
102401023,12,E
102401023,149,B
102401023,31,S
102401023,32,A
102401023,33,B
102401023,34,S
102401023,35,A
102401023,36,C
102401023,43,E
102401023,51,B
102401023,52,A
102401023,55,A
102401023,186,C
102401023,59,B
102401023,191,B
102401023,192,B
102401023,193,C
102401023,194,B
102401023,79,S
102401023,104,A
102401023,121,C
102401023,122,A
102401024,1,B
102401024,149,B
102401024,31,S
102401024,32,A
102401024,33,S
102401024,34,S
102401024,35,B
102401024,36,B
102401024,37,S
102401024,51,F
102401024,52,B
102401024,59,S
102401024,188,C
102401024,190,D
102401024,191,S
102401024,192,A
102401024,193,S
102401024,194,A
102401024,73,B
102401024,103,A
102401024,107,S
102401024,121,B
102401024,122,A
102401025,1,A
102401025,5,I
102401025,12,A
102401025,31,C
102401025,32,B
102401025,33,D
102401025,34,A
102401025,35,S
102401025,36,A
102401025,162,B
102401025,175,I
102401025,51,C
102401025,52,B
102401025,186,S
102401025,187,A
102401025,59,A
102401025,191,B
102401025,192,B
102401025,193,B
102401025,194,I
102401025,118,A
102401025,121,C
102401025,122,C
102501001,1,B
102501001,132,B
102501001,7,C
102501001,10,D
102501001,138,B
102501001,14,E
102501001,157,S
102501001,31,A
102501001,32,S
102501001,44,B
102501001,179,A
102501001,54,S
102501001,190,S
102501001,191,B
102501001,192,S
102501001,193,B
102501001,194,C
102501001,98,B
102501001,100,C
102501001,110,B
102501001,115,A
102501001,121,E
102501001,122,C
102501002,1,A
102501002,12,D
102501002,154,A
102501002,158,E
102501002,31,A
102501002,32,B
102501002,165,B
102501002,43,A
102501002,178,C
102501002,58,E
102501002,60,S
102501002,191,A
102501002,192,B
102501002,193,A
102501002,194,F
102501002,70,C
102501002,77,B
102501002,85,A
102501002,106,B
102501002,111,B
102501002,119,B
102501002,121,A
102501002,122,B
102501003,1,B
102501003,20,B
102501003,25,A
102501003,31,F
102501003,32,B
102501003,38,S
102501003,43,A
102501003,45,C
102501003,175,S
102501003,57,E
102501003,60,B
102501003,189,B
102501003,190,B
102501003,191,B
102501003,192,C
102501003,193,B
102501003,194,C
102501003,68,B
102501003,87,D
102501003,116,A
102501003,117,A
102501003,121,A
102501003,122,A
102501004,1,A
102501004,6,A
102501004,8,B
102501004,9,S
102501004,14,D
102501004,146,E
102501004,158,S
102501004,31,B
102501004,32,B
102501004,37,B
102501004,170,B
102501004,181,B
102501004,191,C
102501004,192,A
102501004,193,B
102501004,194,B
102501004,71,A
102501004,75,S
102501004,88,B
102501004,115,A
102501004,119,A
102501004,121,A
102501004,122,B
102501005,1,B
102501005,136,S
102501005,137,B
102501005,11,B
102501005,139,A
102501005,12,D
102501005,148,B
102501005,31,C
102501005,32,A
102501005,161,C
102501005,40,C
102501005,42,B
102501005,181,S
102501005,182,A
102501005,184,C
102501005,191,A
102501005,192,B
102501005,193,S
102501005,194,E
102501005,80,B
102501005,121,A
102501005,122,S
102501005,127,A
102501006,1,A
102501006,135,S
102501006,9,B
102501006,144,D
102501006,147,B
102501006,29,C
102501006,158,S
102501006,159,A
102501006,32,B
102501006,161,B
102501006,31,B
102501006,164,A
102501006,49,D
102501006,50,B
102501006,178,A
102501006,191,A
102501006,192,C
102501006,193,A
102501006,194,B
102501006,110,B
102501006,119,S
102501006,121,C
102501006,122,B
102501007,1,A
102501007,5,A
102501007,135,B
102501007,8,C
102501007,21,B
102501007,152,A
102501007,25,B
102501007,31,A
102501007,32,A
102501007,159,B
102501007,54,A
102501007,55,B
102501007,191,B
102501007,192,B
102501007,193,A
102501007,194,A
102501007,67,S
102501007,76,A
102501007,84,A
102501007,104,A
102501007,117,A
102501007,121,A
102501007,122,A
102501008,1,B
102501008,134,A
102501008,7,A
102501008,12,C
102501008,16,C
102501008,25,B
102501008,26,A
102501008,28,A
102501008,157,S
102501008,31,A
102501008,32,B
102501008,44,C
102501008,172,I
102501008,176,B
102501008,183,C
102501008,191,C
102501008,192,B
102501008,193,S
102501008,194,B
102501008,69,S
102501008,107,B
102501008,121,B
102501008,122,B
102501009,1,S
102501009,14,I
102501009,20,B
102501009,31,S
102501009,32,B
102501009,165,S
102501009,38,C
102501009,171,S
102501009,44,A
102501009,46,B
102501009,47,S
102501009,175,A
102501009,50,A
102501009,53,S
102501009,58,B
102501009,191,A
102501009,192,B
102501009,193,B
102501009,194,A
102501009,90,S
102501009,115,E
102501009,121,B
102501009,122,A
102501010,1,D
102501010,134,A
102501010,11,B
102501010,12,B
102501010,14,B
102501010,152,S
102501010,154,C
102501010,156,C
102501010,31,B
102501010,32,C
102501010,163,F
102501010,39,B
102501010,45,C
102501010,191,B
102501010,192,I
102501010,193,C
102501010,194,A
102501010,72,B
102501010,74,B
102501010,78,A
102501010,100,S
102501010,121,A
102501010,122,A
102501011,1,B
102501011,129,A
102501011,8,A
102501011,16,B
102501011,152,B
102501011,157,E
102501011,31,A
102501011,32,B
102501011,167,B
102501011,47,B
102501011,176,I
102501011,49,C
102501011,183,A
102501011,191,A
102501011,192,S
102501011,193,A
102501011,194,B
102501011,79,A
102501011,80,C
102501011,101,E
102501011,121,D
102501011,122,C
102501011,127,D
102501012,1,S
102501012,131,A
102501012,9,A
102501012,12,D
102501012,25,B
102501012,31,A
102501012,32,B
102501012,38,B
102501012,169,D
102501012,56,A
102501012,187,S
102501012,188,A
102501012,60,A
102501012,191,B
102501012,192,B
102501012,193,B
102501012,194,A
102501012,86,E
102501012,103,B
102501012,109,A
102501012,115,A
102501012,121,B
102501012,122,S
102501013,1,A
102501013,9,B
102501013,31,C
102501013,32,D
102501013,37,C
102501013,38,B
102501013,170,B
102501013,178,S
102501013,50,C
102501013,56,A
102501013,190,A
102501013,191,S
102501013,192,S
102501013,193,B
102501013,194,S
102501013,67,A
102501013,77,A
